year,month,province,occupancy_rate,checkin_count,visitors_total,visitors_thai,visitors_foreign,revenue_total_mb,revenue_thai_mb,revenue_foreign_mb,date,region,month_sin,month_cos,is_high_season,foreign_ratio,revenue_per_visitor
2025,7,สุรินทร์,49.0,69594,97315,95482,1833,211.62,204.2,7.42,2025-07-01,ภาคตะวันออกเฉียงเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.0188357396084879,2174.587679186148
2025,8,สุรินทร์,50.21,68001,91909,90463,1446,185.59,180.73,4.86,2025-08-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0157329532472336,2019.2799399405933
2025,9,สุรินทร์,51.79,67014,93458,91017,2441,195.4,187.49,7.91,2025-09-01,ภาคตะวันออกเฉียงเหนือ,-1.0,-1.8369701987210292e-16,0,0.0261186843287894,2090.7787455327525
2025,10,สุรินทร์,49.69,65145,93037,90604,2433,207.89,199.96,7.93,2025-10-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844386,0.5000000000000001,0,0.0261508862065629,2234.487354493373
2025,11,สุรินทร์,54.93,72692,107381,104874,2507,235.69,227.37,8.32,2025-11-01,ภาคตะวันออกเฉียงเหนือ,-0.5000000000000004,0.8660254037844384,1,0.0233467745690578,2194.894813793874
2025,12,สุรินทร์,55.71,74263,109740,107203,2537,240.89,232.42,8.47,2025-12-01,ภาคตะวันออกเฉียงเหนือ,-2.4492935982947064e-16,1.0,1,0.0231182795698924,2195.0975031893568
2024,1,สุโขทัย,41.96,57726,126209,101417,24792,324.31,252.66,71.65,2024-01-01,ภาคเหนือ,0.4999999999999999,0.8660254037844387,1,0.1964360703277896,2569.626571797574
2024,2,สุโขทัย,38.8,49936,112474,83358,29116,291.82,207.67,84.15,2024-02-01,ภาคเหนือ,0.8660254037844386,0.5000000000000001,1,0.2588687163255508,2594.555186087451
2024,3,สุโขทัย,34.62,47317,106223,79451,26772,275.32000000000005,197.9400000000001,77.37999999999997,2024-03-01,ภาคเหนือ,1.0,6.123233995736766e-17,1,0.2520358114532634,2591.905707803395
2024,4,สุโขทัย,34.68,46621,107381,88580,18801,259.85,198.94,60.91,2024-04-01,ภาคเหนือ,0.8660254037844387,-0.4999999999999998,0,0.175086840316257,2419.888062133897
2024,5,สุโขทัย,33.46,48015,110618,93544,17074,265.4,210.09,55.31,2024-05-01,ภาคเหนือ,0.4999999999999999,-0.8660254037844387,0,0.1543510097814099,2399.247862011607
2024,6,สุโขทัย,34.72,46114,106234,89331,16903,255.39,200.63,54.75999999999999,2024-06-01,ภาคเหนือ,1.2246467991473532e-16,-1.0,0,0.1591110190711071,2404.0326072632115
2024,7,สุโขทัย,38.7,53405,107648,79609,28039,286.45,194.24,92.21,2024-07-01,ภาคเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.260469307372176,2660.987663495838
2024,8,สุโขทัย,36.41,49490,101353,69329,32024,274.47,169.16,105.31,2024-08-01,ภาคเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.3159649936361035,2708.059948891498
2024,9,สุโขทัย,35.06,45036,89424,70896,18528,233.91000000000008,172.99000000000012,60.920000000000016,2024-09-01,ภาคเหนือ,-1.0,-1.8369701987210292e-16,0,0.2071926999463231,2615.740740740742
2024,10,สุโขทัย,42.28,55887,122757,92837,29920,329.14,233.61,95.53,2024-10-01,ภาคเหนือ,-0.8660254037844386,0.5000000000000001,0,0.2437335549092923,2681.2320275014868
2024,11,สุโขทัย,47.6,60888,134122,99783,34339,360.73,251.09,109.64,2024-11-01,ภาคเหนือ,-0.5000000000000004,0.8660254037844384,1,0.256028093825025,2689.5662158333457
2024,12,สุโขทัย,49.15,66963,146072,114862,31210,388.6800000000002,289.02,99.66000000000004,2024-12-01,ภาคเหนือ,-2.4492935982947064e-16,1.0,1,0.2136617558464319,2660.8795662413067
2025,1,สุโขทัย,46.59,63898,144206,110686,33520,381.95,281.82,100.13,2025-01-01,ภาคเหนือ,0.4999999999999999,0.8660254037844387,1,0.232445251931265,2648.641526704853
2025,2,สุโขทัย,41.06,51559,116074,83119,32955,304.88,207.44,97.44,2025-02-01,ภาคเหนือ,0.8660254037844386,0.5000000000000001,1,0.2839137102193428,2626.600272240122
2025,3,สุโขทัย,43.59,52914,109036,82741,26295,284.15,207.13,77.02,2025-03-01,ภาคเหนือ,1.0,6.123233995736766e-17,1,0.2411588833045966,2606.020030081808
2025,4,สุโขทัย,38.82,48812,112608,92504,20104,281.97,217.78,64.19,2025-04-01,ภาคเหนือ,0.8660254037844387,-0.4999999999999998,0,0.1785308326229042,2503.9961636828643
2025,5,สุโขทัย,39.81,52413,121793,106650,15143,294.07,243.47,50.6,2025-05-01,ภาคเหนือ,0.4999999999999999,-0.8660254037844387,0,0.1243339108158925,2414.506580837979
2025,6,สุโขทัย,38.79,48627,113623,98077,15546,274.21,223.48,50.73,2025-06-01,ภาคเหนือ,1.2246467991473532e-16,-1.0,0,0.13682089013668,2413.3318078206
2025,7,สุโขทัย,37.48,52834,99732,79028,20704,267.94,193.35,74.59,2025-07-01,ภาคเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.2075963582400834,2686.6000882364738
2025,8,สุโขทัย,43.52,54282,105348,80516,24832,286.48,201.7,84.78,2025-08-01,ภาคเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.2357140145043095,2719.368189239473
2025,9,สุโขทัย,44.8,50088,94162,77287,16875,248.14,191.2,56.94,2025-09-01,ภาคเหนือ,-1.0,-1.8369701987210292e-16,0,0.1792124211465346,2635.245640491918
2025,10,สุโขทัย,51.32,62682,141438,112773,28665,381.59,288.68,92.91,2025-10-01,ภาคเหนือ,-0.8660254037844386,0.5000000000000001,0,0.2026683069613541,2697.931249027843
2025,11,สุโขทัย,57.06,68861,153013,122863,30150,413.36,315.58,97.78,2025-11-01,ภาคเหนือ,-0.5000000000000004,0.8660254037844384,1,0.1970420813917771,2701.4698097547266
2025,12,สุโขทัย,56.4,73591,153153,122644,30509,407.5,309.02,98.48,2025-12-01,ภาคเหนือ,-2.4492935982947064e-16,1.0,1,0.1992060227354345,2660.737954855602
2024,1,หนองคาย,65.48,99262,288603,209913,78690,622.37,458.73,163.64,2024-01-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,0.8660254037844387,1,0.2726582883753807,2156.491789759635
2024,2,หนองคาย,64.99,96948,278305,205720,72585,600.5,449.56,150.94,2024-02-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844386,0.5000000000000001,1,0.2608109807585203,2157.704676523957
2024,3,หนองคาย,68.99,101505,289460,215768,73692,624.79,471.53,153.26,2024-03-01,ภาคตะวันออกเฉียงเหนือ,1.0,6.123233995736766e-17,1,0.2545843985352035,2158.4674911904926
2024,4,หนองคาย,71.07,105484,339405,232297,107108,842.23,600.18,242.05,2024-04-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844387,-0.4999999999999998,0,0.3155757870390831,2481.489665738572
2024,5,หนองคาย,65.07,97543,316662,214373,102289,785.03,553.88,231.15,2024-05-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,-0.8660254037844387,0,0.3230226550707063,2479.078639053628
2024,6,หนองคาย,63.36,92618,299978,203657,96321,743.8499999999997,526.1800000000001,217.66999999999985,2024-06-01,ภาคตะวันออกเฉียงเหนือ,1.2246467991473532e-16,-1.0,0,0.321093546860103,2479.681843335177
2024,7,หนองคาย,66.04,92754,308928,204867,104061,742.55,495.81,246.74,2024-07-01,ภาคตะวันออกเฉียงเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.3368454785581106,2403.634503832608
2024,8,หนองคาย,64.46,90332,302719,199211,103508,727.55,482.12,245.43,2024-08-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.3419276622874679,2403.383996379481
2024,9,หนองคาย,60.22,84644,283027,186770,96257,680.2400000000002,452.01,228.23,2024-09-01,ภาคตะวันออกเฉียงเหนือ,-1.0,-1.8369701987210292e-16,0,0.3400982945090044,2403.445607662874
2024,10,หนองคาย,68.57,95967,321460,220788,100672,751.38,517.37,234.01,2024-10-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844386,0.5000000000000001,0,0.3131711565980215,2337.398121072606
2024,11,หนองคาย,61.5,86841,298125,198586,99539,696.71,465.34,231.37,2024-11-01,ภาคตะวันออกเฉียงเหนือ,-0.5000000000000004,0.8660254037844384,1,0.3338834381551362,2336.972746331237
2024,12,หนองคาย,70.6,100029,341300,229095,112205,797.6499999999996,536.8299999999997,260.82000000000005,2024-12-01,ภาคตะวันออกเฉียงเหนือ,-2.4492935982947064e-16,1.0,1,0.3287576911807793,2337.0934661588035
2025,1,หนองคาย,70.62,107309,316165,226113,90052,724.14,519.16,204.98,2025-01-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,0.8660254037844387,1,0.2848259611278921,2290.3863489001
2025,2,หนองคาย,70.81,107904,318611,227231,91380,729.73,521.73,208.0,2025-02-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844386,0.5000000000000001,1,0.2868074234725103,2290.347790879788
2025,3,หนองคาย,72.34,108917,314146,229846,84300,722.61,527.73,194.88,2025-03-01,ภาคตะวันออกเฉียงเหนือ,1.0,6.123233995736766e-17,1,0.2683465649729743,2300.2361959089085
2025,4,หนองคาย,73.66999999999999,118058,358404,245491,112913,891.77,624.91,266.86,2025-04-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844387,-0.4999999999999998,0,0.3150439169205701,2488.169774890905
2025,5,หนองคาย,63.81999999999999,97367,313235,213473,99762,876.6899999999999,654.53,222.16,2025-05-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,-0.8660254037844387,0,0.3184893131355052,2798.8251632161155
2025,6,หนองคาย,65.35,97619,302659,211925,90734,824.98,615.12,209.86,2025-06-01,ภาคตะวันออกเฉียงเหนือ,1.2246467991473532e-16,-1.0,0,0.2997895321136989,2725.773890748334
2025,7,หนองคาย,67.66000000000001,96919,331763,226526,105237,915.24,597.62,317.62,2025-07-01,ภาคตะวันออกเฉียงเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.3172053544246947,2758.716312548416
2025,8,หนองคาย,65.17,93780,319791,214634,105157,779.49,532.32,247.17,2025-08-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.3288303923500036,2437.4982410386783
2025,9,หนองคาย,63.78,89328,309616,202600,107016,763.36,495.81,267.55,2025-09-01,ภาคตะวันออกเฉียงเหนือ,-1.0,-1.8369701987210292e-16,0,0.3456410521420082,2465.5056586222936
2025,10,หนองคาย,70.82,99008,349162,232031,117131,831.56,549.3,282.26,2025-10-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844386,0.5000000000000001,0,0.3354631947348222,2381.587916210813
2025,11,หนองคาย,66.45,92738,303884,212355,91529,706.8,500.21,206.59,2025-11-01,ภาคตะวันออกเฉียงเหนือ,-0.5000000000000004,0.8660254037844384,1,0.3011971673401692,2325.887509707652
2025,12,หนองคาย,72.65,102147,345254,234074,111180,806.1999999999999,553.8,252.4,2025-12-01,ภาคตะวันออกเฉียงเหนือ,-2.4492935982947064e-16,1.0,1,0.3220237853869904,2335.0924247076064
2024,1,หนองบัวลำภู,47.81,10915,34128,33758,370,38.440000000000005,37.6,0.84,2024-01-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,0.8660254037844387,1,0.0108415377402719,1126.347866854196
2024,2,หนองบัวลำภู,43.18,9267,28964,28692,272,32.57,31.96,0.61,2024-02-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844386,0.5000000000000001,1,0.0093909680983289,1124.4993785388758
2024,3,หนองบัวลำภู,41.68,8872,27734,27458,276,31.219999999999985,30.58999999999999,0.6300000000000001,2024-03-01,ภาคตะวันออกเฉียงเหนือ,1.0,6.123233995736766e-17,1,0.0099516838537535,1125.6940938919731
2024,4,หนองบัวลำภู,44.97,9933,36327,36046,281,40.11,39.6,0.51,2024-04-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0077352933080078,1104.1374184490874
2024,5,หนองบัวลำภู,39.38,8621,31530,31273,257,34.83,34.36,0.47,2024-05-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,-0.8660254037844387,0,0.008150967332699,1104.662226450999
2024,6,หนองบัวลำภู,38.76,8364,30590,30356,234,33.78999999999998,33.35999999999997,0.4300000000000001,2024-06-01,ภาคตะวันออกเฉียงเหนือ,1.2246467991473532e-16,-1.0,0,0.0076495586793069,1104.6093494606073
2024,7,หนองบัวลำภู,43.55,10625,32535,32271,264,40.08,39.62,0.46,2024-07-01,ภาคตะวันออกเฉียงเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.0081143384047948,1231.9041032733978
2024,8,หนองบัวลำภู,40.1,9003,27594,27266,328,34.05,33.48,0.57,2024-08-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0118866420236283,1233.963905196782
2024,9,หนองบัวลำภู,38.15,8067,24711,24479,232,30.469999999999985,30.049999999999983,0.4200000000000001,2024-09-01,ภาคตะวันออกเฉียงเหนือ,-1.0,-1.8369701987210292e-16,0,0.0093885314232528,1233.0541054591067
2024,10,หนองบัวลำภู,44.63,10304,29972,29717,255,36.96,36.47,0.49,2024-10-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844386,0.5000000000000001,0,0.008507940744695,1233.150940878153
2024,11,หนองบัวลำภู,46.24,10623,30894,30647,247,38.09,37.62,0.47,2024-11-01,ภาคตะวันออกเฉียงเหนือ,-0.5000000000000004,0.8660254037844384,1,0.0079950799507995,1232.9254871496084
2024,12,หนองบัวลำภู,47.09,11192,32569,32248,321,40.18000000000001,39.58,0.6000000000000003,2024-12-01,ภาคตะวันออกเฉียงเหนือ,-2.4492935982947064e-16,1.0,1,0.0098559980349412,1233.6884767723911
2025,1,หนองบัวลำภู,49.34,11279,35281,34847,434,40.26,39.23,1.03,2025-01-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,0.8660254037844387,1,0.012301238627023,1141.1241177971146
2025,2,หนองบัวลำภู,47.45,9895,30949,30619,330,35.23,34.47,0.76,2025-02-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844386,0.5000000000000001,1,0.0106627031568063,1138.324340043297
2025,3,หนองบัวลำภู,48.64,10061,31462,31149,313,35.78,35.06,0.72,2025-03-01,ภาคตะวันออกเฉียงเหนือ,1.0,6.123233995736766e-17,1,0.0099485093128218,1137.2449303922192
2025,4,หนองบัวลำภู,52.28,11169,38288,37938,350,51.150000000000006,50.13,1.02,2025-04-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0091412452987881,1335.9277058086086
2025,5,หนองบัวลำภู,42.02,8956,34531,34251,280,48.74,47.9,0.84,2025-05-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0081086559902696,1411.4853320205034
2025,6,หนองบัวลำภู,41.54,8804,32052,31807,245,47.76,47.3,0.46,2025-06-01,ภาคตะวันออกเฉียงเหนือ,1.2246467991473532e-16,-1.0,0,0.0076438287782353,1490.078622238862
2025,7,หนองบัวลำภู,45.8,11153,33879,33581,298,41.84,41.3,0.54,2025-07-01,ภาคตะวันออกเฉียงเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.0087960093273119,1234.98332300245
2025,8,หนองบัวลำภู,42.25,9392,29793,29485,308,36.59,36.04,0.55,2025-08-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0103379988587923,1228.1408384519857
